product_id,rating,ProductName,Brand,Price,Image_Url,Category,SubCategory
P000367,3.68,Alkaline Battery Power AA - Long Lasting Power,Energizer,90,https://www.bigbasket.com/media/uploads/p/l/40200237_4-energizer-alkaline-battery-power-aa-long-lasting-power.jpg,"Kitchen, Garden & Pets",Battery & Electrical
P000368,4.37,"Tea/Coffee/Sugar Plastic Storage Container/Dabba/Canister - Durable, Blue",Asian,239,https://www.bigbasket.com/media/uploads/p/l/40178661_7-asian-teacoffeesugar-plastic-storage-containerdabbacanister-accurate-seal-blue.jpg,"Kitchen, Garden & Pets",Containers Sets
P000369,3.26,Baby Lips Lip Balm - Berry Crush 4 g + Pink Lolita 4 g,Maybelline New York,374,https://www.bigbasket.com/media/uploads/p/l/1212426_1-maybelline-new-york-baby-lips-lip-balm-berry-crush-4-g-pink-lolita-4-g.jpg,Beauty & Hygiene,Lips
P000370,3.3,Matic Top Load Detergent Powder,Surf Excel,540,https://www.bigbasket.com/media/uploads/p/l/212128_26-surf-excel-matic-top-load-detergent-powder.jpg,Cleaning & Household,"Detergent Powder, Liquid"
P000371,4.9,Matic Detergent Powder - Top Load,Surf Excel,830,https://www.bigbasket.com/media/uploads/p/l/40171081_8-surf-excel-matic-top-load-detergent-powder.jpg,Cleaning & Household,"Detergent Powder, Liquid"
P000372,4.07,100% Pure Honey,BB Royal,120,https://www.bigbasket.com/media/uploads/p/l/40073728_9-bb-royal-100-pure-honey.jpg,Snacks & Branded Foods,Honey
P000373,4.65,Matic Detergent Washing Powder - Top Load,Ariel,285,https://www.bigbasket.com/media/uploads/p/l/40097082_9-ariel-matic-detergent-washing-powder-top-load.jpg,Cleaning & Household,"Detergent Powder, Liquid"
P000374,4.71,Detergent Washing Powder - Matic Top Load,Ariel,515,https://www.bigbasket.com/media/uploads/p/l/40097084_11-ariel-detergent-washing-powder-matic-top-load.jpg,Cleaning & Household,"Detergent Powder, Liquid"
P000375,3.12,Matic Top Load Detergent Washing Powder,Ariel,1225,https://www.bigbasket.com/media/uploads/p/l/40106414_10-ariel-matic-top-load-detergent-washing-powder.jpg,Cleaning & Household,"Detergent Powder, Liquid"
P000376,2.6,Organic - Ragi Flour/Ragi Hittu,BB Royal,80,https://www.bigbasket.com/media/uploads/p/l/40125922_6-bb-royal-organic-ragi-flour.jpg,"Foodgrains, Oil & Masala",Organic Millet & Flours
P000377,3.38,Organic - Ragi Flour,BB Royal,160,https://www.bigbasket.com/media/uploads/p/l/1208909_1-bb-royal-organic-ragi-flour.jpg,"Foodgrains, Oil & Masala",Organic Masalas & Spices
P000378,3.21,Organic Ragi Flour,BB Royal,349,https://www.bigbasket.com/media/uploads/p/l/40212287_1-bb-royal-organic-ragi-flour.jpg,"Foodgrains, Oil & Masala",Organic Millet & Flours
P000379,3.2,Green Moong Split/Chilka//Hesaru Kaalu,BB Royal,38,https://www.bigbasket.com/media/uploads/p/l/60000024_9-bb-royal-green-moong-splitchilka.jpg,"Foodgrains, Oil & Masala","Toor, Channa & Moong Dal"
P000380,2.57,Green Moong - Split,BB Royal,90,https://www.bigbasket.com/media/uploads/p/l/10000418_15-bb-royal-moong-green-splitchilka.jpg,"Foodgrains, Oil & Masala","Toor, Channa & Moong Dal"
P000381,2.87,"Green Moong/Hesaru Kaalu - Split, Chilka",BB Royal,180,https://www.bigbasket.com/media/uploads/p/l/40026594_10-bb-royal-green-moong-splitchilka.jpg,"Foodgrains, Oil & Masala","Toor, Channa & Moong Dal"
P000382,3.04,Organic - Chana Dal/Channa Unpolished,BB Royal,141,https://www.bigbasket.com/media/uploads/p/l/40072468_13-bb-royal-organic-chana-dalchanna-unpolished.jpg,"Foodgrains, Oil & Masala",Organic Dals & Pulses
P000383,4.47,Raisins/Ona Drakshi - Indian,BB Royal,60,https://www.bigbasket.com/media/uploads/p/l/10000504_12-bb-royal-raisinskishmish-indian.jpg,"Foodgrains, Oil & Masala",Raisins
P000384,2.69,Indian Raisins/Ona Drakshi,BB Royal,600,https://www.bigbasket.com/media/uploads/p/l/40053923_5-bb-royal-raisinskishmish.jpg,"Foodgrains, Oil & Masala",Raisins
P000385,3.96,Watermelon - Organically Grown (Loose),Fresho,68.97,https://www.bigbasket.com/media/uploads/p/l/40023482_8-fresho-watermelon-organically-grown.jpg,Fruits & Vegetables,Organic Fruits
P000386,3.61,"Ceramic Dining Bowl/Katori - Floral Design, Hand Painted, Ancient Royal Blue",BB Home Earth,299,https://www.bigbasket.com/media/uploads/p/l/40235119_2-bb-home-earth-dinner-bowl-ancient-royal-blue-with-floral-design.jpg,"Kitchen, Garden & Pets",Plates & Bowls
P000387,3.9,Snake Gourd,Fresho,38.96,https://www.bigbasket.com/media/uploads/p/l/10000184_13-fresho-snake-gourd.jpg,Fruits & Vegetables,"Gourd, Pumpkin, Drumstick"
P000388,2.92,"Borosilicate Glass Food/Tiffin/Storage Container - With PP Lid, Round, Blue",BB Home,499,https://www.bigbasket.com/media/uploads/p/l/40218529_6-bb-home-borosilicate-glass-foodtiffinstorage-container-with-pp-lid-round-blue.jpg,"Kitchen, Garden & Pets",Containers Sets
P000389,4.77,Anti-Dandruff Shampoo - Anti Hairfall,Head & shoulders,75,https://www.bigbasket.com/media/uploads/p/l/267873_8-head-shoulders-anti-dandruff-shampoo-anti-hairfall.jpg,Beauty & Hygiene,Shampoo & Conditioner
P000390,3.79,"Anti-Hairfall & Anti-Dandruff Shampoo, Upto 100% Dandruff Free",Head & shoulders,180,https://www.bigbasket.com/media/uploads/p/l/307916_10-head-shoulders-anti-dandruff-shampoo-anti-hairfall.jpg,Beauty & Hygiene,Shampoo & Conditioner
P000391,2.87,Jaggery/Bella - Kolhapuri,BB Royal,72,https://www.bigbasket.com/media/uploads/p/l/40097131_7-bb-royal-jaggery-kolhapuri.jpg,"Foodgrains, Oil & Masala",Sugar & Jaggery
P000392,3.15,bb Popular Almond + bb Royal Whole Cashew + bb Royal Indian Raisins(200g),bb Combo,760,https://www.bigbasket.com/media/uploads/p/l/1200116_2-bb-combo-bb-popular-almond-bb-royal-whole-cashew-bb-royal-indian-raisins200g.jpg,"Foodgrains, Oil & Masala",Other Dry Fruits
P000393,2.51,bbRoyal Pista Kernel+ Dry Dates (100G)+ bbPopular Cashew+Raisins+Almond (100G),bb Combo,700,https://www.bigbasket.com/media/uploads/p/l/1206890_1-bb-combo-bbroyal-pista-kernel-dry-dates-100g-bbpopular-cashewraisinsalmond-100g.jpg,"Foodgrains, Oil & Masala",Other Dry Fruits
P000394,3.4,All in One Mixture,Tasties,49,https://www.bigbasket.com/media/uploads/p/l/40115863_9-tasties-namkeen-all-in-one-mixture.jpg,Snacks & Branded Foods,Namkeen & Savoury Snacks
P000395,3.65,Namkeen - All In One Mixture,Tasties,294,https://www.bigbasket.com/media/uploads/p/l/1209797_3-tasties-namkeen-all-in-one-mixture.jpg,Snacks & Branded Foods,Namkeen & Savoury Snacks
P000396,2.63,"Men Fresh Active Deodorant - Ocean Extracts, Long Lasting Freshness",Nivea,225,https://www.bigbasket.com/media/uploads/p/l/263799_6-nivea-fresh-active-men-deodorant-48h-long-lasting-freshness.jpg,Beauty & Hygiene,Men's Deodorants
P000397,3.92,Fresh Active Men Deodorant - 48h Long lasting Freshness,Nivea,450,https://www.bigbasket.com/media/uploads/p/l/1213581_2-nivea-fresh-active-men-deodorant-48h-long-lasting-freshness.jpg,Beauty & Hygiene,Men's Deodorants
P000398,4.59,Nourish Body Milk 400Ml+ Soft Light Moisturiser 200 Ml,Nivea,709,https://www.bigbasket.com/media/uploads/p/l/1208580_4-nivea-nourish-body-milk-400ml-soft-light-moisturiser-200-ml.jpg,Beauty & Hygiene,Face Care
P000399,4.29,"Tomato Ketchup - Classic Blend, Rich & Thick Condiment",Del Monte,130,https://www.bigbasket.com/media/uploads/p/l/40015686_7-del-monte-tomato-ketchup-classic-blend-rich-thick-condiment.jpg,Snacks & Branded Foods,Tomato Ketchup & Sauces
P000400,2.58,Charcoal Clean Black Gel Toothpaste - Bamboo Charcoal & Mint,Colgate,143,https://www.bigbasket.com/media/uploads/p/l/40179844_1-colgate-charcoal-clean-black-gel-toothpaste-bamboo-charcoal-mint.jpg,Beauty & Hygiene,Toothpaste
P000401,4.53,Charcoal Clean Toothpaste,Colgate,286,https://www.bigbasket.com/media/uploads/p/l/1208942_2-colgate-charcoal-clean-toothpaste.jpg,Beauty & Hygiene,Toothpaste
P000402,4.06,"Charcoal Clean Black Gel Toothpaste - Bamboo Charcoal & Mint, Saver Pack",Colgate,276,https://www.bigbasket.com/media/uploads/p/l/40186854_2-colgate-charcoal-clean-black-gel-toothpaste-bamboo-charcoal-mint-saver-pack.jpg,Beauty & Hygiene,Toothpaste
P000403,2.55,Pumpkin - Organically Grown (Loose),Fresho,91.94,https://www.bigbasket.com/media/uploads/p/l/40023471_4-fresho-pumpkin-organically-grown.jpg,Fruits & Vegetables,Organic Vegetables
P000404,4.61,Jaggery Bucket,BB Royal,50,https://www.bigbasket.com/media/uploads/p/l/40211197_1-bb-royal-jaggery-bucket.jpg,"Foodgrains, Oil & Masala",Sugar & Jaggery
P000405,4.59,Organic - Urad Whole 500g + Tur/Toor Dal 500g + Chana Dal 500g + Moong Dal 500g,BB Royal,408,https://www.bigbasket.com/media/uploads/p/l/1202084_1-bb-royal-organic-urad-whole-500g-turtoor-dal-500g-chana-dal-500g-moong-dal-500g.jpg,"Foodgrains, Oil & Masala",Organic Dals & Pulses
P000406,4.5,"Steel Hook/Hanger Self Adhesive/Stickable - Leaf Shaped, BH 055",BB Home,109,https://www.bigbasket.com/media/uploads/p/l/40144767_2-bb-home-steel-hookhanger-self-adhesivestickable-leaf-shaped-bh-055.jpg,"Kitchen, Garden & Pets",Wall Hooks & Hangers
P000407,2.92,Til/Ellu - White,BB Royal,250,https://www.bigbasket.com/media/uploads/p/l/30009180_8-bb-royal-til-white.jpg,"Foodgrains, Oil & Masala",Whole Spices
P000408,3.72,"bbPopular Almond Californian, Giri + Raisins Indian + bbRoyal Dry Dates (100 gm)",bb Combo,250,https://www.bigbasket.com/media/uploads/p/l/1206893_1-bb-combo-bbpopular-almond-californian-giri-raisins-indian-bbroyal-dry-dates-100-gm.jpg,"Foodgrains, Oil & Masala",Almonds
P000409,4.77,"Almond Drink - Unsweetened, Dairy Free",Epigamia ,300,https://www.bigbasket.com/media/uploads/p/l/40201828_3-epigamia-almond-milk-unsweetened-dairy-free.jpg,"Bakery, Cakes & Dairy",Dairy Free (Vegan)
P000410,3.1,Baby Powder,Himalaya Baby,235,https://www.bigbasket.com/media/uploads/p/l/100526377_4-himalaya-baby-baby-powder.jpg,Baby Care,Baby Powder
P000411,2.88,"Chicken Curry Cut - With Skin, Antibiotic Residue-Free, 12-16 Pcs",Fresho,248,https://www.bigbasket.com/media/uploads/p/l/10000926_9-fresho-chicken-curry-cut-with-skin-antibiotic-residue-free-12-14-pcs.jpg,"Eggs, Meat & Fish",Fresh Chicken
P000412,4,"Chicken Curry Cut - With Skin, Antibiotic Residue-Free, 6 To 9 Pcs",Fresho,138,https://www.bigbasket.com/media/uploads/p/l/10000927_7-fresho-chicken-curry-cut-with-skin-antibiotic-residue-free.jpg,"Eggs, Meat & Fish",Fresh Chicken
P000413,3.76,"Cool Menthol Anti-Dandruff Shampoo - Cools & Energizes Scalp, Upto 100% Dandruff Free",Head & shoulders,740,https://www.bigbasket.com/media/uploads/p/l/215130_15-head-shoulders-anti-dandruff-shampoo-cool-menthol-energizes-scalp.jpg,Beauty & Hygiene,Shampoo & Conditioner
P000414,3.95,"Organic - Green Moong,Hesaru Kaalu - Whole",BB Royal,91,https://www.bigbasket.com/media/uploads/p/l/40072472_13-bb-royal-organic-green-moong-whole.jpg,"Foodgrains, Oil & Masala",Organic Dals & Pulses
P000415,3.87,Organic - Green Moong Whole/Hesaru Kaalu,BB Royal,355,https://www.bigbasket.com/media/uploads/p/l/40135845_8-bb-royal-organic-green-moong-whole.jpg,"Foodgrains, Oil & Masala",Organic Dals & Pulses
P000416,4.25,"Organic - Green Moong/Hesaru Kaalu, Whole",BB Royal,179,https://www.bigbasket.com/media/uploads/p/l/40072471_15-bb-royal-organic-green-moong-whole.jpg,"Foodgrains, Oil & Masala",Organic Dals & Pulses
P000417,4.27,Baby Cream,Himalaya Baby,270,https://www.bigbasket.com/media/uploads/p/l/40017043_4-himalaya-baby-baby-cream.jpg,Baby Care,Baby Creams & Lotions
P000418,3.87,"Smooth & Silky Anti-Dandruff Shampoo - Smooth Hair from Root to Tip, Upto 100% Dandruff Free",Head & shoulders,345,https://www.bigbasket.com/media/uploads/p/l/40032968_6-head-shoulders-anti-dandruff-shampoo-smooth-silky.jpg,Beauty & Hygiene,Shampoo & Conditioner
P000419,3.73,Smooth & Silky Anti-Dandruff Shampoo - Smooth Hair from Root to Tip,Head & shoulders,740,https://www.bigbasket.com/media/uploads/p/l/202242_9-head-shoulders-anti-dandruff-shampoo-smooth-silky-for-dry-damaged-hair.jpg,Beauty & Hygiene,Shampoo & Conditioner
P000420,4.38,Nacho Chips Variety Pack- Jalapeno 150 g + Cheese 150 g,Tasties,180,https://www.bigbasket.com/media/uploads/p/l/1212655_1-tasties-nacho-chips-variety-pack-jalapeno-150-g-cheese-150-g.jpg,Gourmet & World Food,Nachos & Chips
P000421,3.83,Palakkad Red Matta Boiled Rice - Unda,BB Royal,70,https://www.bigbasket.com/media/uploads/p/l/40169840_2-bb-royal-palakkad-red-matta-boiled-rice-unda.jpg,"Foodgrains, Oil & Masala",Boiled & Steam Rice
P000422,4.37,H2O Unbreakable Water Bottle - Pink,Cello,194,https://www.bigbasket.com/media/uploads/p/l/40080584_2-cello-h2o-unbreakable-water-bottle-pink.jpg,"Kitchen, Garden & Pets",Water & Fridge Bottles
P000423,3.98,"Aloe Hydration Body Lotion - Normal Skin, With Deep Moisture Serum & Aloe Vera, 48h Refreshing Moisture Care",Nivea,559,https://www.bigbasket.com/media/uploads/p/l/40188043_2-nivea-aloe-hydration-body-lotion-for-men-women.jpg,Beauty & Hygiene,Body Care
P000424,3.62,"Aloe Hydration Body Lotion - Normal Skin, With Deep Moisture Serum & Aloe Vera, 48h Deep Moisture",Nivea,425,https://www.bigbasket.com/media/uploads/p/l/40124827_6-nivea-body-lotion-aloe-hydration-with-aloe-vera-for-men-women.jpg,Beauty & Hygiene,Body Care
P000425,2.85,"Aloe Hydration Body Lotion - Normal Skin, With Deep Moisture Serum & Aloe Vera",Nivea,275,https://www.bigbasket.com/media/uploads/p/l/40124828_4-nivea-body-lotion-aloe-hydration-with-aloe-vera-for-men-women.jpg,Beauty & Hygiene,Body Care
P000426,4.24,Aloe Hydration Body Lotion - For Normal Skin,Nivea,850,https://www.bigbasket.com/media/uploads/p/l/1208539_5-nivea-aloe-hydration-body-lotion-for-normal-skin.jpg,Beauty & Hygiene,Body Care
P000427,4.09,"Body Lotion - Aloe Hydration, For Normal Skin",Nivea,1275,https://www.bigbasket.com/media/uploads/p/l/1212191_2-nivea-body-lotion-aloe-hydration-for-normal-skin.jpg,Beauty & Hygiene,Body Care
P000428,3.11,"Naturals Liquid Hand Wash - Orchid & Milk, Wash Away Germs",Palmolive,125,https://www.bigbasket.com/media/uploads/p/l/40057728_6-palmolive-hand-wash-naturals-black-orchid-milk.jpg,Beauty & Hygiene,Hand Wash & Sanitizers
P000429,3.37,"Hand Wash - Orchid & Milk, Irresistible Softness, Wash Away Germs",Palmolive,199,https://www.bigbasket.com/media/uploads/p/l/40195545_2-palmolive-orchid-milk-liquid-handwash-refill.jpg,Beauty & Hygiene,Hand Wash & Sanitizers
P000430,4.51,Anjeer/Figs/Atti Hannu,BB Popular,200,https://www.bigbasket.com/media/uploads/p/l/40019555_6-bb-popular-anjeer-figs.jpg,"Foodgrains, Oil & Masala",Other Dry Fruits
P000431,3.96,"Baby-Dry Diaper Pants - Small, 4-8 kg, Lotion with Aloe Vera",Pampers ,80,https://www.bigbasket.com/media/uploads/p/l/20004610_5-pampers-new-small-2-diaper-pants.jpg,Baby Care,Diapers
P000432,3.07,"All-Round Protection Diaper Pants - New Baby, Up to 5 kg, Anti-Rash, Ultra Absorb, Leakage Prevention for upto 12 Hours",Pampers ,1049,https://www.bigbasket.com/media/uploads/p/l/40141639_7-pampers-diaper-pants-new-born.jpg,Baby Care,Diapers
P000433,3.46,Diaper Pants - Small,Pampers ,399,https://www.bigbasket.com/media/uploads/p/l/20004779_15-pampers-diaper-pants-small.jpg,Baby Care,Diapers
P000434,3.36,"All-Round Protection Diaper Pants - S, 4-8 kg, Anti-Rash, Ultra Absorb",Pampers ,2799,https://www.bigbasket.com/media/uploads/p/l/40178127_5-pampers-diaper-pants-super-value-box-small.jpg,Baby Care,Diapers
P000435,3.81,"Bodywash - Aroma Therapy Absolute Relax, Imported Shower Gel",Palmolive,458,https://www.bigbasket.com/media/uploads/p/l/1205009_2-palmolive-bodywash-aroma-therapy-absolute-relax-imported-shower-gel.jpg,Beauty & Hygiene,Shower Gel & Body Wash
P000436,4.49,"Shower Gel - Aroma, Absolute Relax",Palmolive,539,https://www.bigbasket.com/media/uploads/p/l/40090363_5-palmolive-shower-gel-aroma-absolute-relax.jpg,Beauty & Hygiene,Shower Gel & Body Wash
P000437,3.37,Shower Gel - Aroma Absolute Relax,Palmolive,229,https://www.bigbasket.com/media/uploads/p/l/100033565_10-palmolive-shower-gel-aroma-absolute-relax.jpg,Beauty & Hygiene,Shower Gel & Body Wash
P000438,2.98,Wipes - Gentle Baby,Himalaya Baby,200,https://www.bigbasket.com/media/uploads/p/l/20002825_6-himalaya-baby-wipes-gentle-baby.jpg,Baby Care,Baby Wipes
P000439,4.45,"Mutton - Curry Cut, From Whole Carcass Antibiotic Residue-Free, Growth Hormone-Free,10-15 pcs",Fresho,778,https://www.bigbasket.com/media/uploads/p/l/40048912_4-fresho-mutton-curry-cut-from-whole-carcass-antibiotic-residue-free-growth-hormone-free-8-10-pcs.jpg,"Eggs, Meat & Fish",Fresh Mutton
P000440,4.86,"Mutton - Curry Cut, From Whole Carcass, Antibiotic Residue-Free, 28 to 34 pcs",Fresho,1458,https://www.bigbasket.com/media/uploads/p/l/40048913_4-fresho-mutton-curry-cut-from-whole-carcass-8-10-pcs-antibiotic-residue-free-growth-hormone-free.jpg,"Eggs, Meat & Fish",Fresh Mutton
P000441,2.96,"Mutton - Curry Cut, Antibiotic Residue-Free, Growth Hormone-Free, 7 To 9 pcs",Fresho,416,https://www.bigbasket.com/media/uploads/p/l/40048911_4-fresho-mutton-curry-cut-antibiotic-residue-free-growth-hormone-free.jpg,"Eggs, Meat & Fish",Fresh Mutton
P000442,4.66,"Ruby Granite Gift Set Non-Stick Cookware - Red, Dosa Tawa 26 cm + Fry Pan 24 cm + Kadai 24 cm + Glass Lid + 3 Nylon Spoon, Aluminium",Nirlon,3499,https://www.bigbasket.com/media/uploads/p/l/40200077_4-nirlon-non-stick-cookware-set-with-glass-lid-nylon-spoon-granite-coating-red.jpg,"Kitchen, Garden & Pets",Cookware Sets
P000443,4.87,"Farm Eggs - Brown, Medium, Antibiotic Residue-Free",Fresho,90,https://www.bigbasket.com/media/uploads/p/l/40038379_9-fresho-farm-eggs-brown-medium-antibiotic-residue-free.jpg,"Eggs, Meat & Fish",Protein Eggs
P000444,2.63,New Rice/Akki - Sona Masoori,BB Popular,55,https://www.bigbasket.com/media/uploads/p/l/40128963_3-bb-popular-new-rice-sona-masoori.jpg,"Foodgrains, Oil & Masala",Raw Rice
P000445,4.14,Everyday Basmati Rice 5 kg + Rice Bran Oil 1 L * 2 Pack,Fortune ,939,https://www.bigbasket.com/media/uploads/p/l/1221271_1-fortune-everyday-basmati-rice-5-kg-rice-bran-oil-1-l.jpg,"Foodgrains, Oil & Masala",Basmati Rice
P000446,3.24,Fortune Everyday Basmati Rice 5 kg +  Rice Bran Oil 2x1 L Pouch,Fortune ,1138,https://www.bigbasket.com/media/uploads/p/l/1221351_1-fortune-fortune-everyday-basmati-rice-5-kg-rice-bran-oil-2x1-l-pouch.jpg,"Foodgrains, Oil & Masala",Basmati Rice
P000447,4.31,Fresh Active Roll On,Nivea Men,398,https://www.bigbasket.com/media/uploads/p/l/1213522_3-nivea-men-fresh-active-roll-on.jpg,Beauty & Hygiene,Men's Deodorants
P000448,2.57,"Men - Deodorant Roll On, Fresh Active, 48H Long Lasting Freshness",Nivea,99,https://www.bigbasket.com/media/uploads/p/l/40243493_1-nivea-men-deodorant-roll-on-fresh-active-48h-long-lasting-freshness.jpg,Beauty & Hygiene,Men's Deodorants
P000449,2.73,"Roll On Deodorant - Fresh Active, For Men",Nivea Men,199,https://www.bigbasket.com/media/uploads/p/l/307950_6-nivea-men-roll-on-deodorant-fresh-active-for-men.jpg,Beauty & Hygiene,Men's Deodorants
P000450,3.76,"Everfresh+ Anti-Germ Gel Toothpaste Red Hot, 3x(2x150 g) Multipack",Closeup,546,https://www.bigbasket.com/media/uploads/p/l/1214869_1-closeup-everfresh-anti-germ-gel-toothpaste-red-hot-3x2x150-g-multipack.jpg,Beauty & Hygiene,Toothpaste
P000451,3.86,Everfresh+ Anti-Germ Gel Toothpaste - Red Hot,Close Up,101,https://www.bigbasket.com/media/uploads/p/l/266639_16-close-up-everfresh-anti-germ-gel-toothpaste-red-hot.jpg,Beauty & Hygiene,Toothpaste
P000452,4.64,"Dark Fantasy - Choco Fills, Original Filled Cookies, With Choco Crème",Sunfeast,170,https://www.bigbasket.com/media/uploads/p/l/40077104_4-sunfeast-dark-fantasy-biscuits-cookies-choco-fills.jpg,Snacks & Branded Foods,Cream Biscuits & Wafers
P000453,3.34,Dark Fantasy - Choco Fills,Sunfeast,510,https://www.bigbasket.com/media/uploads/p/l/1202647_3-sunfeast-dark-fantasy-choco-fills.jpg,Snacks & Branded Foods,Cream Biscuits & Wafers
P000454,3.58,Oil Dispenser,GREEN KIVVI,299,https://www.bigbasket.com/media/uploads/p/l/40218151_3-green-kivvi-oil-dispenser.jpg,"Kitchen, Garden & Pets",Glassware
P000455,4.45,Matar Paneer,bb Combo,265.12,https://www.bigbasket.com/media/uploads/p/l/1203205_2-bb-combo-matar-paneer.jpg,Fruits & Vegetables,Cut & Peeled Veggies
P000456,2.83,Organic - Brown Rice,BB Royal,938,https://www.bigbasket.com/media/uploads/p/l/1209744_1-bb-royal-organic-brown-rice.jpg,"Foodgrains, Oil & Masala","Organic Rice, Other Rice"
P000457,4.35,Organic Brown Rice,BB Royal,95,https://www.bigbasket.com/media/uploads/p/l/40072466_14-bb-royal-organic-brown-rice.jpg,"Foodgrains, Oil & Masala","Organic Rice, Other Rice"
P000458,4.82,Organic Brown Rice/Akki,BB Royal,899,https://www.bigbasket.com/media/uploads/p/l/40127666_12-bb-royal-organic-brown-rice.jpg,"Foodgrains, Oil & Masala","Organic Rice, Other Rice"
P000459,3.01,"Steel Hook/Hanger - Self Adhesive/Stickable, BH 052",BB Home,158,https://www.bigbasket.com/media/uploads/p/l/1213388_2-bb-home-steel-hookhanger-self-adhesivestickable-bh-052.jpg,"Kitchen, Garden & Pets",Wall Hooks & Hangers
P000460,4.72,Pulse Deodorant,Axe,630,https://www.bigbasket.com/media/uploads/p/l/1208792_2-axe-pulse-deodorant.jpg,Beauty & Hygiene,Men's Deodorants
P000461,3.99,"Pulse - Long Lasting Deodorant, Bodyspray, For Men",Axe,210,https://www.bigbasket.com/media/uploads/p/l/266657_11-axe-pulse-long-lasting-deodorant-bodyspray-for-men.jpg,Beauty & Hygiene,Men's Deodorants
P000462,3.41,"Keratin Smooth Pro Collection Conditioner - Keratin & Argan Oil, Upto 100% Smoother Shiny Hair",TRESemme,395,https://www.bigbasket.com/media/uploads/p/l/40188374_4-tresele-keratin-smooth-conditioner.jpg,Beauty & Hygiene,Shampoo & Conditioner
P000463,4.4,Pearl & Beauty Women Deodorant - Beautiful Underarms & 48h Protection,Nivea,225,https://www.bigbasket.com/media/uploads/p/l/263745_7-nivea-pearl-beauty-women-deodorant-beautiful-underarms-48h-protection.jpg,Beauty & Hygiene,Women's Deodorants
P000464,4.33,Pearl & Beauty Women Deodorant - Beautiful Underarms & 48H Protection,Nivea,675,https://www.bigbasket.com/media/uploads/p/l/1220077_1-nivea-pearl-beauty-women-deodorant-beautiful-underarms-48h-protection.jpg,Beauty & Hygiene,Women's Deodorants
P000465,4.33,BB Royal Rice - Idli 5 kg + BB Popular Urad - Gota/Whole 2kg,bb Combo,725,https://www.bigbasket.com/media/uploads/p/l/1203444_2-bb-combo-bb-royal-rice-idli-5-kg-bb-popular-urad-gotawhole-2kg.jpg,"Foodgrains, Oil & Masala","Toor, Channa & Moong Dal"
P000466,2.61,Strong & Long Health Shampoo,Clinic Plus,230,https://www.bigbasket.com/media/uploads/p/l/100090784_8-clinic-plus-strong-long-health-shampoo.jpg,Beauty & Hygiene,Shampoo & Conditioner
P000467,2.94,Intense Repair Shampoo,Dove,740,https://www.bigbasket.com/media/uploads/p/l/268458_11-dove-intense-repair-shampoo.jpg,Beauty & Hygiene,Shampoo & Conditioner
P000468,4.14,Fusion 5 Blade Shaving Cartridges 10 pcs + Classic Foam Shave - Sensitive 418 g,Gillette,2375,https://www.bigbasket.com/media/uploads/p/l/1216031_1-gillette-fusion-5-blade-shaving-cartridges-10-pcs-classic-foam-shave-sensitive-418-g.jpg,Beauty & Hygiene,Shaving Care
P000469,4.45,"Cheese/Vegetable/Ginger Grater - Steel, 25 cm",Elephant ,109,https://www.bigbasket.com/media/uploads/p/l/40220007_1-elephant-cheesevegetableginger-grater-steel-25-cm.jpg,"Kitchen, Garden & Pets",Choppers & Graters
P000470,3.43,Fennel/Saunf/Sompu - Small,BB Royal,30,https://www.bigbasket.com/media/uploads/p/l/30000313_7-bb-royal-fennelsaunf-small.jpg,"Foodgrains, Oil & Masala",Whole Spices
P000471,4.25,Namkeen - Tasty Nut Masala Coated,Tasties,147,https://www.bigbasket.com/media/uploads/p/l/1209792_2-tasties-namkeen-tasty-nut-masala-coated.jpg,Snacks & Branded Foods,Namkeen & Savoury Snacks
P000472,4.52,Tasty Peanuts - Spice Coated,Tasties,12,https://www.bigbasket.com/media/uploads/p/l/40115876_9-tasties-namkeen-tasty-peanuts.jpg,Snacks & Branded Foods,Namkeen & Savoury Snacks
P000473,2.99,BBroyal Cashew Whole Medium W240 100G +Almond Jumbo 100G +BBpopular Raisins 200G,bb Combo,450,https://www.bigbasket.com/media/uploads/p/l/1204244_1-bb-combo-bbroyal-cashew-whole-medium-w240-100g-almond-jumbo-100g-bbpopular-raisins-200g.jpg,"Foodgrains, Oil & Masala",Cashews
P000474,3.01,Chicken Breast - Boneless 500 g + Chicken Drumstick Without Skin 500 g,Fresho,637,https://www.bigbasket.com/media/uploads/p/l/1221168_1-fresho-chicken-breast-boneless-500-g-chicken-drumstick-without-skin-500-g.jpg,"Eggs, Meat & Fish",Fresh Chicken
P000475,3.42,Almond/Badam Californian 500g + Cashew/Kaju Whole 500g,BB Royal,1750,https://www.bigbasket.com/media/uploads/p/l/1202071_1-bb-royal-almondbadam-californian-500g-cashewkaju-whole-500g.jpg,Gourmet & World Food,Dry Fruits & Berries
P000476,4.38,"Advansed Gold Coconut Hair Oil - For Long & Strong Hair, 100% Pure, Enriched With Vitamin E",Parachute ,225,https://www.bigbasket.com/media/uploads/p/l/40179985_4-parachute-advansed-gold-coconut-hair-oil.jpg,Beauty & Hygiene,Hair Oil & Serum
P000477,4.12,Beetroot - Organically Grown (Loose),Fresho,35.4,https://www.bigbasket.com/media/uploads/p/l/50000464_6-fresho-beetroot-organically-grown.jpg,Fruits & Vegetables,Organic Vegetables
